phase,epoch,Train_Loss_epoch,Balance_epoch,val_psnr,val_ssim,val_lpips,test_psnr,test_ssim,test_lpips,lr
val,209,0.030053069815039635,1.1722609087883029e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,8.263518223330692e-05
train,209,0.030107315629720688,1.2086882634321228e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,8.263518223330692e-05
train,210,0.030091408640146255,1.2338283340795897e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,8.49314287750516e-05
train,211,0.030261190608143806,1.201273153128568e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,8.723583521394042e-05
train,212,0.030172009021043777,1.1778600310208276e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,8.95471536732346e-05
train,213,0.03010227158665657,1.3275667697598692e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,9.186413253321409e-05
train,214,0.03016641177237034,1.3371955901675392e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,9.418551710895229e-05
train,215,0.030045535415410995,1.4401399312191643e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,9.651005032974984e-05
train,216,0.030150044709444046,1.5357209122157656e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,9.883647341986021e-05
train,217,0.03006839007139206,1.3192008736950811e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,0.0001011635265801396
train,218,0.030101433396339417,1.5240302673191763e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,0.00010348994967024996
train,219,0.029966289177536964,1.5122162039915565e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,0.0001058144828910475
train,220,0.03029494918882847,1.5711388186900876e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,0.00010813586746678573
train,221,0.03023579902946949,1.4643668691860512e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,0.00011045284632676523
train,222,0.03010021522641182,1.4734044270880986e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,0.00011276416478605937
train,223,0.030196480453014374,1.783461084414739e-05,24.48356056213379,0.6918221116065979,0.3453141450881958,,,,0.0001150685712249482
val,224,0.030196480453014374,1.783461084414739e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00011736481776669298
train,224,0.030212940648198128,1.6395915736211464e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00011736481776669298
train,225,0.03029043972492218,1.595114554220345e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00011965166095328295
train,226,0.030362209305167198,1.74879878613865e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00012192786241879024
train,227,0.030310364440083504,1.6798894648673013e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00012419218955996665
train,228,0.030475696548819542,1.8472142983227968e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.0001264434162037201
train,229,0.03019789047539234,1.9072451323154382e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00012868032327110896
train,230,0.030191823840141296,1.8501381418900564e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00013090169943749466
train,231,0.030278537422418594,1.9376630007172935e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.0001331063417884957
train,232,0.030453398823738098,1.9533314116415568e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00013529305647138674
train,233,0.030355457216501236,1.751885974954348e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.0001374606593415911
train,234,0.030469054356217384,2.068728099402506e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.0001396079766039156
train,235,0.030442513525485992,2.16821954381885e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00014173384544818168
train,236,0.030385540798306465,2.078943361993879e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.0001438371146789076
train,237,0.03042798861861229,2.1674988602171652e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00014591664533870102
train,238,0.030230099335312843,1.9339744540047832e-05,24.9222354888916,0.7042992115020752,0.3408796191215515,,,,0.00014797131132502446
val,239,0.030230099335312843,1.9339744540047832e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00014999999999999988
train,239,0.03019922971725464,2.456316360621713e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00014999999999999988
train,240,0.03045082837343216,2.2658026864519343e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.0001520016127929214
train,241,0.03041946329176426,2.3723971025901847e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00015397506579515114
train,242,0.03024960309267044,2.0486513676587492e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00015591929034707448
train,243,0.030268967151641846,1.9881359548890032e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00015783323361679845
train,244,0.030510859563946724,2.4384056814596988e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00015971585917027854
train,245,0.030366795137524605,2.16789121623151e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00016156614753256573
train,246,0.030418135225772858,2.147234590665903e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00016338309673987088
train,247,0.030475081875920296,2.2744128727936186e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00016516572288214536
train,248,0.03044334053993225,2.1172865672269836e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00016691306063588564
train,249,0.03028164617717266,2.2959913621889427e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00016862416378687323
train,250,0.030461110174655914,2.230199424957391e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00017029810574256603
train,251,0.03048655390739441,2.0270632376195863e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00017193398003386497
train,252,0.03023706190288067,2.3983820938155986e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00017353090080598268
train,253,0.030432190746068954,2.2146521587274037e-05,24.792953491210938,0.6997405886650085,0.3454279899597168,,,,0.00017508800329814968
val,254,0.030432190746068954,2.2146521587274037e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00017660444431189765
train,254,0.03040420264005661,1.919251553772483e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00017660444431189765
train,255,0.03054608218371868,2.157150265702512e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.0001780794026676658
train,256,0.030355026945471764,2.288449468323961e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00017951207964948462
train,257,0.03041139431297779,2.3584841983392835e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00018090169943749457
train,258,0.030488798394799232,1.825856998038944e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.000182247509528066
train,259,0.030422700569033623,2.0452820535865612e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00018354878114129348
train,260,0.03046613186597824,1.777468241925817e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00018480480961564243
train,261,0.030393188819289207,1.8319040464120917e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00018601491478953636
train,262,0.03050924465060234,1.8290229490958154e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00018717844136967603
train,263,0.030383389443159103,1.9488212274154648e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.0001882947592858925
train,264,0.030421432107686996,1.9084573068539612e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00018936326403234106
train,265,0.03038562275469303,1.859760595834814e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.0001903833769948519
train,266,0.030438102781772614,1.7345244486932643e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00019135454576425993
train,267,0.030146149918437004,2.2369113139575347e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00019227624443554406
train,268,0.030206652358174324,2.132978625013493e-05,24.7419376373291,0.6984473466873169,0.3436303734779358,,,,0.00019314797389261408
val,269,0.030206652358174324,2.132978625013493e-05,24.716466903686523,0.698823094367981,0.3440663814544678,,,,0.00019396926207859068
train,269,0.030595028772950172,2.183534888899885e-05,24.716466903686523,0.698823094367981,0.3440663814544678,,,,0.00019396926207859068
train,270,0.030278963968157768,2.439336822135374e-05,24.716466903686523,0.698823094367981,0.3440663814544678,,,,0.00019473966425143278
train,271,0.03052862547338009,1.869877814897336e-05,24.716466903686523,0.698823094367981,0.3440663814544678,,,,0.00019545876322477304
train,272,0.030231419950723648,1.8567434381111525e-05,24.716466903686523,0.698823094367981,0.3440663814544678,,,,0.0001961261695938317
train,273,0.030348559841513634,1.9913710275432095e-05,24.716466903686523,0.698823094367981,0.3440663814544678,,,,0.0001967415219462862
train,274,0.030267048627138138,2.008483534154948e-05,24.716466903686523,0.698823094367981,0.3440663814544678,,,,0.0001973044870579822
train,275,0.030278388410806656,2.0745612346217968e-05,24.716466903686523,0.698823094367981,0.3440663814544678,,,,0.0001978147600733804
train,276,0.030324749648571014,1.7336156815872528e-05,24.716466903686523,0.698823094367981,0.3440663814544678,,,,0.00019827206467064114
